timestamp,sessions,orders,totalSales
2024-09-04T01:36:30.063Z,157,108,99
2024-09-04T01:43:04.000Z,64,36,15
2024-09-04T01:47:53.470Z,80,9,7
2024-09-04T01:49:01.820Z,33,24,14
2024-09-05T01:03:18.759Z,105,39,25
2024-09-05T01:04:44.730Z,4,1,0
2024-09-05T01:08:01.929Z,32,14,11
2024-09-05T01:11:48.871Z,52,11,2
2024-09-05T01:14:57.880Z,1,1,0
2024-09-05T01:35:28.573Z,108,72,1
2024-09-05T01:49:29.599Z,19,1,0
2024-09-06T00:52:09.795Z,196,65,18
2024-09-06T00:56:16.388Z,160,107,19
2024-09-06T00:58:32.262Z,61,30,1
2024-09-06T01:01:31.049Z,35,10,5
2024-09-06T01:02:43.485Z,93,83,23
2024-09-06T01:09:53.900Z,101,60,54
2024-09-06T01:10:07.672Z,31,18,10
2024-09-06T01:14:25.919Z,111,95,37
2024-09-06T01:16:04.231Z,173,147,139
2024-09-06T01:16:31.783Z,135,96,26
2024-09-06T01:17:12.321Z,33,0,0
2024-09-06T01:23:31.359Z,73,24,16
2024-09-06T01:29:37.414Z,167,58,1
2024-09-06T01:32:28.522Z,110,67,14
2024-09-06T01:34:58.676Z,183,44,0
2024-09-06T01:35:43.390Z,30,22,8
2024-09-06T01:43:00.972Z,50,10,5
2024-09-06T01:48:35.477Z,177,95,22
2024-09-07T00:55:54.297Z,99,47,30
2024-09-07T01:00:25.585Z,71,15,15
2024-09-07T01:09:13.316Z,164,156,21
2024-09-07T01:10:22.548Z,186,31,16
2024-09-07T01:10:59.806Z,56,44,25
2024-09-07T01:18:58.447Z,52,52,14
2024-09-07T01:24:22.368Z,97,74,16
2024-09-07T01:39:00.007Z,140,126,98
2024-09-07T01:49:09.098Z,142,66,56
2024-09-08T00:51:55.830Z,74,13,10
2024-09-08T00:58:29.706Z,108,78,75
2024-09-08T01:08:19.922Z,106,30,27
2024-09-08T01:09:20.269Z,147,19,1
2024-09-08T01:12:55.976Z,105,52,16
2024-09-08T01:25:48.551Z,89,64,8
2024-09-08T01:48:26.106Z,196,147,132
2024-09-09T00:54:29.954Z,15,12,7
2024-09-09T01:00:33.101Z,167,96,75
2024-09-09T01:02:01.166Z,110,49,43
2024-09-09T01:05:26.000Z,158,130,17
2024-09-09T01:07:23.835Z,161,9,2
2024-09-09T01:08:39.757Z,94,20,7
2024-09-09T01:18:00.189Z,36,24,6
2024-09-09T01:19:41.775Z,131,28,5
2024-09-09T01:22:42.194Z,178,6,2
2024-09-09T01:28:44.503Z,181,181,55
2024-09-09T01:30:10.249Z,160,32,29
2024-09-09T01:31:12.385Z,5,4,2
2024-09-09T01:33:01.548Z,26,17,13
2024-09-09T01:33:04.382Z,49,25,12
2024-09-09T01:39:22.011Z,34,5,1
2024-09-09T01:41:49.749Z,185,157,44
2024-09-09T01:42:02.394Z,197,135,83
2024-09-09T01:43:07.660Z,17,2,2
2024-09-10T00:58:06.578Z,164,7,6
2024-09-10T00:58:24.191Z,25,3,1
2024-09-10T01:19:55.583Z,100,79,24
2024-09-10T01:21:18.956Z,55,28,8
2024-09-10T01:26:16.677Z,77,0,0
2024-09-10T01:38:07.725Z,138,16,1
2024-09-10T01:43:19.752Z,138,67,51
2024-09-10T01:46:09.560Z,161,37,11
2024-09-10T01:46:53.568Z,56,36,35
2024-09-11T00:54:39.407Z,191,4,3
2024-09-11T00:56:46.375Z,133,108,88
2024-09-11T01:08:32.157Z,25,20,10
2024-09-11T01:20:22.167Z,152,147,0
2024-09-11T01:21:31.320Z,127,102,42
2024-09-11T01:26:54.375Z,33,15,12
2024-09-11T01:30:29.764Z,12,11,9
2024-09-11T01:33:55.155Z,39,6,6
2024-09-11T01:34:24.631Z,197,70,25
2024-09-11T01:35:29.628Z,171,112,54
2024-09-11T01:38:53.185Z,9,7,5
2024-09-11T01:43:05.094Z,182,146,102
2024-09-11T01:45:37.478Z,69,2,0
2024-09-11T01:47:49.999Z,190,171,148
2024-09-11T01:48:28.501Z,123,105,19
2024-09-12T00:54:30.116Z,108,42,37
2024-09-12T00:55:19.916Z,73,66,54
2024-09-12T01:04:36.173Z,106,11,2
2024-09-12T01:05:29.477Z,98,88,70
2024-09-12T01:08:57.184Z,199,5,5
2024-09-12T01:10:36.205Z,22,7,5
2024-09-12T01:27:49.368Z,188,116,78
2024-09-12T01:31:14.852Z,115,64,61
2024-09-12T01:32:13.576Z,142,75,13
2024-09-12T01:41:43.854Z,58,15,6
2024-09-12T01:50:32.146Z,55,34,6
2024-09-13T01:31:04.338Z,76,9,3
2024-09-13T01:31:10.623Z,181,68,53
2024-09-13T01:35:50.363Z,150,27,13
2024-09-13T01:38:45.188Z,87,45,33
2024-09-13T01:42:16.134Z,124,76,7
2024-09-13T01:43:34.304Z,172,49,37
2024-09-13T01:44:10.474Z,49,47,21
2024-09-13T01:50:27.686Z,8,4,1
2024-09-14T00:58:39.222Z,20,7,3
2024-09-14T01:01:52.434Z,186,162,13
2024-09-14T01:13:13.957Z,128,72,56
2024-09-14T01:23:36.463Z,52,22,2
2024-09-14T01:48:02.723Z,19,13,3
2024-09-14T01:50:19.566Z,194,76,3
2024-09-15T01:04:10.207Z,18,4,2
2024-09-15T01:38:37.954Z,112,18,15
2024-09-15T01:45:19.783Z,149,89,50
2024-09-15T01:48:47.204Z,80,73,44
2024-09-16T00:55:25.655Z,171,109,67
2024-09-16T01:07:20.956Z,146,133,114
2024-09-16T01:08:52.452Z,83,13,1
2024-09-16T01:12:07.183Z,180,79,62
2024-09-16T01:16:12.555Z,29,25,22
2024-09-16T01:18:31.367Z,83,31,8
2024-09-16T01:42:35.708Z,111,8,7
2024-09-16T01:42:45.745Z,161,58,17
2024-09-16T01:47:54.022Z,22,2,2
2024-09-16T01:50:42.620Z,13,9,0
2024-09-17T01:02:13.464Z,120,64,9
2024-09-17T01:03:29.371Z,139,99,41
2024-09-17T01:12:03.175Z,176,145,11
2024-09-17T01:16:01.877Z,86,68,54
2024-09-17T01:18:17.140Z,163,14,7
2024-09-17T01:25:09.158Z,177,64,60
2024-09-17T01:26:25.216Z,23,1,1
2024-09-17T01:36:23.192Z,191,129,8
2024-09-17T01:39:24.646Z,97,78,22
2024-09-17T01:49:37.778Z,103,29,6
2024-09-18T00:52:58.326Z,71,13,9
2024-09-18T00:55:21.304Z,62,51,44
2024-09-18T01:03:34.105Z,64,43,15
2024-09-18T01:16:20.489Z,100,4,2
2024-09-18T01:19:36.694Z,30,4,2
2024-09-18T01:25:47.249Z,11,4,3
2024-09-18T01:31:46.502Z,173,98,70
2024-09-18T01:37:50.410Z,64,7,4
2024-09-18T01:39:34.908Z,63,49,1
2024-09-18T01:45:48.180Z,106,69,13
2024-09-18T01:48:46.488Z,190,122,118
2024-09-18T01:50:32.415Z,176,136,131
2024-09-18T01:51:10.295Z,147,18,17
2024-09-19T00:55:52.908Z,8,4,1
2024-09-19T01:04:53.519Z,193,183,118
2024-09-19T01:08:49.420Z,98,89,61
2024-09-19T01:17:16.545Z,180,45,28
2024-09-19T01:22:26.278Z,190,75,38
2024-09-19T01:25:32.394Z,37,20,16
2024-09-19T01:40:27.399Z,7,6,2
2024-09-19T01:44:35.397Z,162,30,24
2024-09-20T00:53:25.859Z,195,12,11
2024-09-20T01:06:06.988Z,111,26,10
2024-09-20T01:20:01.798Z,6,1,0
2024-09-20T01:22:23.116Z,81,67,6
2024-09-20T01:26:07.700Z,171,115,27
2024-09-20T01:43:14.979Z,15,11,9
2024-09-21T01:01:03.932Z,86,72,13
2024-09-21T01:06:13.980Z,72,72,54
2024-09-21T01:24:08.777Z,1,1,1
2024-09-21T01:44:12.332Z,65,2,1
2024-09-21T01:44:45.459Z,189,110,18
2024-09-21T01:50:42.115Z,6,3,2
2024-09-22T00:52:50.830Z,136,49,28
2024-09-22T00:53:05.075Z,56,52,41
2024-09-22T00:54:40.822Z,91,43,15
2024-09-22T01:01:56.664Z,26,12,3
2024-09-22T01:12:04.323Z,178,106,5
2024-09-22T01:13:12.814Z,167,18,13
2024-09-22T01:37:52.335Z,60,42,27
2024-09-23T00:57:32.293Z,5,1,1
2024-09-23T01:00:14.691Z,12,3,1
2024-09-23T01:09:51.167Z,113,77,63
2024-09-23T01:10:06.533Z,50,27,9
2024-09-23T01:10:16.205Z,27,19,7
2024-09-23T01:18:47.185Z,124,119,109
2024-09-23T01:22:15.182Z,192,186,126
2024-09-23T01:23:00.855Z,17,13,2
2024-09-23T01:33:23.168Z,189,111,48
2024-09-23T01:38:28.970Z,124,53,1
2024-09-23T01:41:42.291Z,147,92,71
2024-09-24T00:57:01.370Z,191,11,2
2024-09-24T01:00:36.467Z,17,6,6
2024-09-24T01:03:17.804Z,118,50,10
2024-09-24T01:09:06.898Z,165,23,13
2024-09-24T01:22:51.354Z,78,65,24
2024-09-24T01:28:26.739Z,22,1,0
2024-09-24T01:32:22.505Z,85,29,2
2024-09-24T01:37:42.319Z,122,92,26
2024-09-24T01:41:04.693Z,107,11,3
2024-09-24T01:41:32.777Z,115,27,18
2024-09-24T01:43:56.717Z,111,44,43
2024-09-25T00:58:28.399Z,59,6,2
2024-09-25T00:59:36.847Z,135,9,5
2024-09-25T01:04:41.955Z,95,86,31
2024-09-25T01:05:59.489Z,171,22,10
2024-09-25T01:28:43.115Z,17,4,2
2024-09-25T01:36:38.400Z,33,5,4
2024-09-26T00:55:31.063Z,105,90,34
2024-09-26T00:55:41.570Z,93,13,3
2024-09-26T00:55:55.932Z,142,124,9
2024-09-26T01:09:16.232Z,42,3,2
2024-09-26T01:09:17.141Z,39,8,1
2024-09-26T01:17:07.900Z,89,28,23
2024-09-26T01:22:33.295Z,178,171,110
2024-09-26T01:32:42.269Z,172,5,3
2024-09-26T01:37:36.349Z,74,32,18
2024-09-26T01:48:44.366Z,132,79,65
2024-09-27T00:54:25.445Z,84,31,22
2024-09-27T00:56:55.742Z,30,26,11
2024-09-27T01:08:57.363Z,175,130,33
2024-09-27T01:14:11.934Z,124,45,11
2024-09-27T01:30:11.995Z,60,57,42
2024-09-27T01:31:07.612Z,147,83,73
2024-09-27T01:32:09.587Z,27,11,4
2024-09-27T01:40:30.607Z,6,2,2
2024-09-28T00:53:02.525Z,53,47,24
2024-09-28T00:54:32.789Z,73,20,14
2024-09-28T01:10:03.909Z,93,21,15
2024-09-28T01:13:47.029Z,30,2,1
2024-09-28T01:22:10.153Z,2,0,0
2024-09-28T01:31:59.016Z,192,128,99
2024-09-28T01:35:39.005Z,196,194,113
2024-09-28T01:37:08.337Z,184,27,3
2024-09-28T01:40:51.447Z,1,1,1
2024-09-28T01:45:56.778Z,185,151,137
2024-09-29T00:55:47.276Z,141,33,11
2024-09-29T00:58:33.705Z,69,37,28
2024-09-29T01:02:05.320Z,109,87,85
2024-09-29T01:07:38.026Z,73,29,21
2024-09-29T01:26:43.128Z,168,85,37
2024-09-29T01:28:48.219Z,111,2,1
2024-09-29T01:39:27.124Z,39,28,17
2024-09-29T01:42:30.503Z,60,22,21
2024-09-29T01:47:17.002Z,198,105,40
2024-09-29T01:50:51.335Z,92,8,2
2024-09-30T00:52:31.322Z,181,50,38
2024-09-30T00:58:39.265Z,91,69,56
2024-09-30T01:08:11.230Z,47,4,3
2024-09-30T01:13:22.572Z,178,4,3
2024-09-30T01:20:25.248Z,200,10,1
2024-09-30T01:20:47.410Z,13,11,3
2024-09-30T01:26:56.921Z,117,26,6
2024-09-30T01:32:13.108Z,23,4,3
2024-09-30T01:37:08.197Z,175,140,19
2024-09-30T01:41:30.662Z,86,15,11
2024-09-30T01:42:34.645Z,124,118,85
2024-09-30T01:51:12.183Z,112,100,86
2024-10-01T01:03:59.049Z,150,56,4
2024-10-01T01:17:34.093Z,174,117,63
2024-10-01T01:36:29.591Z,147,12,1
2024-10-01T01:38:01.119Z,48,15,7
2024-10-01T01:38:04.265Z,100,59,12
2024-10-01T01:42:51.366Z,95,53,30
2024-10-02T00:54:19.435Z,14,12,11
2024-10-02T00:54:59.265Z,168,2,2
2024-10-02T00:58:28.894Z,40,12,3
2024-10-02T01:01:36.105Z,81,31,6
2024-10-02T01:05:23.205Z,17,5,2
2024-10-02T01:15:46.928Z,58,52,15
2024-10-02T01:21:43.816Z,194,137,38
2024-10-02T01:23:46.914Z,94,0,0
2024-10-02T01:24:15.963Z,51,14,1
2024-10-02T01:36:38.528Z,5,3,2
2024-10-02T01:37:04.005Z,114,97,68
2024-10-02T01:39:53.220Z,42,23,11
2024-10-02T01:42:47.920Z,124,71,7
2024-10-02T01:44:40.262Z,104,71,40
2024-10-03T00:55:26.448Z,66,19,14
2024-10-03T00:57:11.485Z,65,60,41
2024-10-03T00:58:59.605Z,177,19,4
2024-10-03T01:00:34.849Z,176,65,48
2024-10-03T01:35:20.657Z,59,42,2
2024-10-04T01:07:26.032Z,83,3,0
2024-10-04T01:15:27.345Z,30,28,2
2024-10-04T01:26:14.880Z,7,3,2
2024-10-04T01:30:40.038Z,55,33,22
2024-10-04T01:46:35.184Z,111,86,62
2024-10-04T01:48:48.127Z,157,81,12
2024-10-05T01:07:09.577Z,112,108,67
2024-10-05T01:15:05.208Z,160,2,1
2024-10-05T01:28:53.694Z,40,39,16
2024-10-05T01:42:24.897Z,141,31,31
2024-10-05T01:49:22.048Z,87,87,71
2024-10-06T00:58:17.853Z,199,88,8
2024-10-06T01:07:38.589Z,182,142,57
2024-10-06T01:08:49.952Z,134,48,47
2024-10-06T01:13:22.020Z,85,82,29
2024-10-06T01:31:30.234Z,140,127,108
2024-10-06T01:41:15.949Z,133,71,70
2024-10-06T01:43:41.365Z,153,120,75
2024-10-07T00:58:23.597Z,19,16,4
2024-10-07T01:00:03.257Z,19,18,6
2024-10-07T01:02:17.708Z,165,59,38
2024-10-07T01:06:56.334Z,118,97,88
2024-10-07T01:09:31.527Z,145,134,121
2024-10-07T01:19:51.701Z,193,47,8
2024-10-07T01:21:59.666Z,132,27,11
2024-10-07T01:27:39.276Z,72,61,41
2024-10-07T01:36:44.261Z,64,49,48
2024-10-07T01:37:25.271Z,140,90,81
2024-10-07T01:41:15.064Z,113,69,68
2024-10-07T01:47:36.683Z,135,62,36
2024-10-08T00:58:41.168Z,48,23,12
2024-10-08T01:10:27.936Z,103,86,16
2024-10-08T01:29:07.154Z,2,1,0
2024-10-08T01:30:47.763Z,95,61,20
2024-10-08T01:36:51.575Z,119,26,24
2024-10-08T01:39:30.774Z,128,25,7
2024-10-08T01:41:38.462Z,132,1,0
2024-10-09T01:11:33.928Z,122,18,14
2024-10-09T01:15:35.335Z,28,22,21
2024-10-09T01:20:40.720Z,27,26,10
2024-10-09T01:24:45.858Z,70,56,35
2024-10-09T01:36:52.220Z,11,9,6
2024-10-10T00:55:45.672Z,151,116,79
2024-10-10T01:05:32.331Z,139,71,40
2024-10-10T01:06:24.051Z,63,26,19
2024-10-10T01:25:04.728Z,55,35,29
2024-10-10T01:29:30.325Z,138,69,27
2024-10-10T01:38:17.471Z,102,59,48
2024-10-10T01:45:43.080Z,148,3,1
2024-10-11T00:53:27.493Z,22,2,0
2024-10-11T01:00:23.768Z,196,120,105
2024-10-11T01:02:46.802Z,87,26,14
2024-10-11T01:03:02.890Z,74,45,36
2024-10-11T01:05:39.449Z,146,97,36
2024-10-11T01:10:37.890Z,79,73,72
2024-10-11T01:12:57.602Z,166,10,10
2024-10-11T01:17:58.979Z,42,39,7
2024-10-11T01:32:59.638Z,157,86,49
2024-10-11T01:33:20.003Z,87,56,22
2024-10-11T01:38:46.139Z,82,30,13
2024-10-11T01:47:44.530Z,107,70,30
2024-10-11T01:51:14.583Z,39,17,12
2024-10-12T00:54:54.031Z,45,39,7
2024-10-12T01:02:34.085Z,166,24,9
2024-10-12T01:03:25.303Z,156,48,8
2024-10-12T01:09:39.224Z,45,14,13
2024-10-12T01:27:29.678Z,3,1,1
2024-10-12T01:38:44.994Z,80,21,2
2024-10-12T01:41:09.359Z,41,1,1
2024-10-12T01:42:47.204Z,184,3,2
2024-10-12T01:48:01.095Z,102,31,20
2024-10-12T01:50:57.928Z,185,133,95
2024-10-12T01:51:03.505Z,103,56,7
2024-10-12T01:51:47.086Z,164,146,35
2024-10-13T01:02:27.045Z,1,0,0
2024-10-13T01:03:36.746Z,137,60,45
2024-10-13T01:11:31.950Z,131,72,7
2024-10-13T01:16:44.129Z,61,48,8
2024-10-13T01:20:12.141Z,94,92,80
2024-10-13T01:21:58.658Z,61,16,11
2024-10-13T01:23:31.406Z,192,17,0
2024-10-13T01:25:19.098Z,87,33,15
2024-10-13T01:45:01.910Z,7,6,6
2024-10-14T00:53:54.759Z,94,68,56
2024-10-14T00:55:00.611Z,50,11,5
2024-10-14T00:56:42.525Z,52,28,10
2024-10-14T01:01:18.404Z,68,43,17
2024-10-14T01:07:25.037Z,199,42,36
2024-10-14T01:11:47.692Z,19,4,3
2024-10-14T01:15:13.007Z,82,80,37
2024-10-14T01:19:47.167Z,186,74,2
2024-10-14T01:27:23.965Z,92,4,3
2024-10-14T01:36:40.634Z,16,15,4
2024-10-14T01:36:57.253Z,18,8,8
2024-10-14T01:38:19.042Z,70,39,6
2024-10-14T01:44:45.116Z,133,26,18
2024-10-14T01:46:17.915Z,69,5,1
2024-10-14T01:47:22.138Z,110,29,10
2024-10-15T00:58:04.141Z,181,85,46
2024-10-15T01:00:47.308Z,153,12,7
2024-10-15T01:01:50.103Z,110,90,16
2024-10-15T01:05:43.700Z,179,167,5
2024-10-15T01:08:02.112Z,194,122,106
2024-10-15T01:08:44.395Z,44,14,9
2024-10-15T01:24:27.857Z,178,44,19
2024-10-15T01:37:51.780Z,57,7,5
2024-10-15T01:41:08.560Z,59,40,1
2024-10-16T00:58:49.588Z,16,3,0
2024-10-16T01:20:14.329Z,113,35,29
2024-10-16T01:24:12.471Z,116,89,28
2024-10-16T01:44:53.226Z,4,4,3
2024-10-16T01:49:44.032Z,198,38,9
2024-10-17T00:58:57.688Z,4,3,2
2024-10-17T01:06:07.582Z,42,41,4
2024-10-17T01:20:32.019Z,4,4,0
2024-10-17T01:24:16.841Z,74,14,6
2024-10-17T01:27:34.667Z,164,120,6
2024-10-17T01:34:24.099Z,112,106,100
2024-10-17T01:34:25.400Z,48,18,18
2024-10-17T01:40:21.723Z,15,11,5
2024-10-17T01:42:15.593Z,26,12,5
2024-10-17T01:48:01.187Z,44,5,3
2024-10-18T00:58:14.921Z,68,18,8
2024-10-18T01:07:50.446Z,133,43,11
2024-10-18T01:13:10.022Z,61,48,24
2024-10-18T01:18:42.852Z,44,30,6
2024-10-18T01:24:55.585Z,73,23,4
2024-10-18T01:25:25.772Z,5,2,0
2024-10-18T01:30:27.330Z,190,0,0
2024-10-18T01:32:39.370Z,48,11,2
2024-10-18T01:36:43.723Z,147,96,25
2024-10-18T01:37:50.320Z,103,14,7
2024-10-18T01:51:40.198Z,8,5,3
2024-10-19T00:53:41.114Z,176,168,60
2024-10-19T00:55:42.225Z,127,115,12
2024-10-19T01:09:19.732Z,109,94,74
2024-10-19T01:24:11.430Z,169,80,69
2024-10-19T01:32:19.386Z,130,13,0
2024-10-19T01:41:14.068Z,140,8,1
2024-10-19T01:43:08.786Z,106,97,86
2024-10-19T01:46:45.941Z,106,93,41
2024-10-20T00:55:54.774Z,78,2,1
2024-10-20T00:58:53.547Z,24,6,0
2024-10-20T01:13:09.292Z,37,22,7
2024-10-20T01:17:05.330Z,105,98,75
2024-10-20T01:19:22.254Z,185,39,16
2024-10-20T01:39:24.485Z,43,7,5
2024-10-20T01:47:40.740Z,159,138,59
2024-10-20T01:47:57.049Z,132,3,1
2024-10-20T01:49:45.739Z,100,67,65
2024-10-21T00:57:54.030Z,2,1,1
2024-10-21T00:58:29.918Z,20,14,5
2024-10-21T01:15:07.000Z,88,2,2
2024-10-21T01:37:34.084Z,174,140,85
2024-10-21T01:39:13.165Z,27,2,1
2024-10-21T01:45:12.002Z,125,68,45
2024-10-21T01:46:03.015Z,97,12,8
2024-10-22T01:03:10.513Z,152,9,4
2024-10-22T01:03:50.009Z,29,26,2
2024-10-22T01:11:30.988Z,79,47,9
2024-10-22T01:21:57.446Z,79,48,42
2024-10-22T01:26:58.661Z,44,27,10
2024-10-22T01:34:34.358Z,54,28,14
2024-10-22T01:35:04.585Z,46,40,34
2024-10-22T01:37:25.637Z,152,34,15
2024-10-22T01:38:20.586Z,86,80,16
2024-10-22T01:47:40.399Z,117,107,2
2024-10-23T00:56:21.380Z,38,32,29
2024-10-23T00:56:58.636Z,128,81,76
2024-10-23T01:03:06.253Z,79,56,27
2024-10-23T01:08:47.138Z,28,21,14
2024-10-23T01:14:58.673Z,118,4,1
2024-10-23T01:19:16.077Z,92,14,4
2024-10-23T01:22:48.742Z,169,126,59
2024-10-23T01:29:51.281Z,28,9,7
2024-10-23T01:40:08.195Z,110,92,45
2024-10-23T01:47:25.982Z,138,113,96
2024-10-23T01:51:02.834Z,7,4,0
2024-10-23T01:51:30.397Z,77,32,22
2024-10-24T00:51:58.653Z,36,25,9
2024-10-24T00:54:53.305Z,179,173,61
2024-10-24T00:59:58.985Z,163,97,81
2024-10-24T01:03:16.254Z,4,2,1
2024-10-24T01:11:43.589Z,116,44,7
2024-10-24T01:22:38.130Z,179,96,32
2024-10-24T01:26:42.703Z,59,57,5
2024-10-24T01:35:02.524Z,59,4,2
2024-10-24T01:40:27.239Z,176,18,14
2024-10-25T01:05:48.319Z,193,171,128
2024-10-25T01:15:04.310Z,161,22,12
2024-10-25T01:17:34.342Z,129,129,126
2024-10-25T01:20:21.808Z,42,7,3
2024-10-25T01:44:16.866Z,44,39,27
2024-10-26T00:59:36.838Z,182,24,21
2024-10-26T01:02:01.485Z,18,17,16
2024-10-26T01:18:43.267Z,85,31,26
2024-10-26T01:19:18.675Z,180,151,26
2024-10-26T01:20:40.270Z,174,7,0
2024-10-26T01:24:31.141Z,67,60,47
2024-10-26T01:25:01.601Z,63,14,6
2024-10-26T01:27:19.021Z,161,157,83
2024-10-26T01:44:40.314Z,67,24,11
2024-10-26T01:47:32.184Z,118,7,1
2024-10-26T01:49:41.421Z,141,135,47
2024-10-26T01:51:20.445Z,15,14,1
2024-10-27T00:55:15.201Z,96,65,32
2024-10-27T01:02:21.016Z,51,35,24
2024-10-27T01:05:13.428Z,189,37,33
2024-10-27T01:28:00.113Z,122,100,48
2024-10-27T01:45:32.208Z,154,28,10
2024-10-27T01:48:11.013Z,80,78,64
2024-10-28T00:59:50.449Z,198,7,1
2024-10-28T01:07:27.705Z,194,13,0
2024-10-28T01:13:50.699Z,184,108,6
2024-10-28T01:16:26.292Z,170,104,13
2024-10-28T01:39:01.069Z,58,57,2
2024-10-29T01:19:17.129Z,0,0,0
2024-10-29T01:24:49.799Z,173,35,7
2024-10-29T01:25:59.209Z,9,8,1
2024-10-29T01:38:23.160Z,20,13,8
2024-10-29T01:40:21.480Z,56,29,5
2024-10-29T01:43:32.332Z,31,12,4
2024-10-29T01:45:26.326Z,148,103,64
2024-10-29T01:46:28.801Z,59,15,2
2024-10-30T01:02:23.872Z,105,94,72
2024-10-30T01:03:07.770Z,175,82,0
2024-10-30T01:07:28.593Z,37,0,0
2024-10-30T01:35:44.336Z,70,50,38
2024-10-30T01:40:25.654Z,12,1,0
2024-10-30T01:42:05.267Z,113,97,58
2024-10-30T01:45:30.092Z,199,78,1
2024-10-30T01:47:02.992Z,69,53,23
2024-10-30T01:50:05.884Z,95,56,2
2024-10-30T01:50:10.465Z,93,65,11
2024-10-31T00:54:54.662Z,123,34,26
2024-10-31T01:00:27.890Z,142,134,36
2024-10-31T01:02:55.185Z,186,83,33
2024-10-31T01:09:15.181Z,114,96,57
2024-10-31T01:11:46.692Z,34,0,0
2024-10-31T01:12:28.744Z,195,100,24
2024-10-31T01:15:34.585Z,63,39,24
2024-10-31T01:16:28.765Z,9,5,0
2024-10-31T01:16:56.860Z,113,35,12
2024-10-31T01:38:44.483Z,138,103,72
2024-10-31T01:41:50.211Z,140,15,4
2024-10-31T01:48:34.106Z,138,52,14
2024-11-01T01:08:22.646Z,197,172,142
2024-11-01T01:14:18.055Z,17,8,3
2024-11-01T01:17:15.334Z,74,65,12
2024-11-01T01:17:15.958Z,48,36,1
2024-11-01T01:20:07.326Z,113,65,29
2024-11-01T01:21:22.808Z,90,30,17
2024-11-01T01:21:50.882Z,98,85,77
2024-11-01T01:22:59.711Z,196,85,47
2024-11-01T01:26:07.526Z,10,8,2
2024-11-01T01:26:54.646Z,174,140,5
2024-11-01T01:30:51.034Z,136,110,24
2024-11-01T01:32:15.955Z,63,45,11
2024-11-01T01:32:16.509Z,44,18,17
2024-11-01T01:41:41.790Z,33,7,5
2024-11-02T00:57:20.492Z,125,47,31
2024-11-02T01:00:31.798Z,166,136,134
2024-11-02T01:00:43.853Z,1,0,0
2024-11-02T01:07:33.878Z,167,114,84
2024-11-02T01:08:23.318Z,59,20,10
2024-11-02T01:09:34.012Z,171,80,31
2024-11-02T01:09:38.530Z,30,3,3
2024-11-02T01:22:38.277Z,11,6,4
2024-11-02T01:30:59.565Z,176,99,45
2024-11-02T01:49:03.516Z,35,22,19
2024-11-03T00:54:40.178Z,33,30,12
2024-11-03T01:00:32.621Z,192,22,14
2024-11-03T01:01:50.692Z,173,43,16
2024-11-03T01:06:13.305Z,21,5,4
2024-11-03T01:07:33.590Z,161,49,5
2024-11-03T01:25:36.791Z,96,58,26
2024-11-03T01:27:31.474Z,187,107,42
2024-11-03T01:49:57.958Z,17,16,7
2024-11-04T00:53:08.447Z,47,26,1
2024-11-04T00:53:32.796Z,95,27,22
2024-11-04T00:59:32.017Z,63,51,40
2024-11-04T01:12:07.032Z,184,146,115
2024-11-04T01:15:57.052Z,44,23,8
2024-11-04T01:19:27.229Z,134,34,23
2024-11-04T01:27:48.865Z,55,8,5
2024-11-04T01:34:51.408Z,158,12,2
2024-11-04T01:47:07.517Z,83,3,3
2024-11-05T01:00:16.533Z,190,122,115
2024-11-05T01:02:57.650Z,90,19,18
2024-11-05T01:04:37.721Z,117,89,23
2024-11-05T01:10:06.576Z,153,27,6
2024-11-05T01:17:40.825Z,115,37,8
2024-11-05T01:24:50.076Z,38,4,1
2024-11-05T01:31:42.468Z,59,39,31
2024-11-05T01:37:27.974Z,163,148,50
2024-11-05T01:46:18.376Z,196,25,7
2024-11-06T00:55:16.303Z,176,66,18
2024-11-06T01:00:35.712Z,92,0,0
2024-11-06T01:07:15.248Z,200,103,25
2024-11-06T01:08:49.346Z,153,133,27
2024-11-06T01:20:19.630Z,61,10,2
2024-11-06T01:35:24.127Z,75,1,0
2024-11-06T01:38:42.328Z,40,8,6
2024-11-06T01:50:01.850Z,104,91,8
2024-11-07T00:59:22.621Z,40,18,6
2024-11-07T00:59:32.384Z,144,117,38
2024-11-07T01:05:34.109Z,1,1,0
2024-11-07T01:20:32.438Z,23,2,0
2024-11-07T01:23:43.747Z,33,30,7
2024-11-07T01:25:03.003Z,167,110,98
2024-11-07T01:32:58.801Z,142,84,22
2024-11-07T01:43:54.739Z,116,50,13
2024-11-08T00:53:08.956Z,198,169,108
2024-11-08T01:05:11.283Z,16,10,0
2024-11-08T01:06:30.048Z,41,24,11
2024-11-08T01:13:30.191Z,160,93,3
2024-11-08T01:15:04.336Z,22,20,4
2024-11-08T01:25:56.067Z,152,23,14
2024-11-08T01:26:43.542Z,83,79,72
2024-11-08T01:33:57.510Z,121,56,41
2024-11-08T01:43:26.476Z,53,44,29
2024-11-08T01:44:22.104Z,25,23,18
2024-11-08T01:45:34.972Z,23,13,5
2024-11-09T01:20:37.853Z,133,48,1
2024-11-09T01:39:54.691Z,59,27,15
2024-11-09T01:40:41.321Z,96,54,6
2024-11-09T01:48:55.392Z,98,17,4
2024-11-10T00:56:52.265Z,121,119,49
